dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191029,110000,997.26,35.1,0,3.69,0.12,0,0,30.46,0.09,0,0,0.42,158.33,12.5,1027.67,36.79,218.5,8044.4,15.76,522.31,8231.61
20191029,111500,1009.65,34.92,0,3.77,0.13,0,0,31.09,0.08,0,0,0.42,119.67,12.32,1060.07,37.82,218.63,8270.2,16.15,522.01,8430.46
20191029,113000,977.04,35.5,0,3.89,0.13,0,0,32.1,0.09,0,0,0.41,95.67,10.91,1069.47,36.18,218.03,7903.53,15.14,530.47,8031.32
20191029,114500,640.44,35.37,0,3.75,0.12,0,0,30.97,0.08,0,0,0.42,122.33,11.17,689.53,24.05,216.26,5235.53,10.12,519.76,5259.97
20191029,121500,296.28,34.28,0,5.11,0.17,0,0,42.13,0.12,0,0,0.43,128.67,9.93,311.67,12.74,211.29,2702.67,5.08,536.66,2726.23
20191029,123000,597.91,34.62,0,5.07,0.17,0,0,41.8,0.11,0,0,0.42,183.67,12.68,634.87,23.38,212.92,4994.87,9.27,548.85,5087.84
20191029,124500,913.37,35.45,0,5.33,0.18,0,0,43.97,0.12,0,0,0.43,133,14.54,992.73,36.36,215.65,7853.13,15.16,527.37,7994.93
20191029,130000,874.81,35.69,0,5.25,0.18,0,0,43.34,0.12,0,0,0.42,99.29,12.54,934.93,33.67,215.04,7196.13,13.85,527.7,7308.65
20191029,131500,948.6,35.63,0,5.18,0.17,0,0,42.74,0.12,0,0,0.42,59.67,15.87,1007.2,36.84,215.19,7929.2,15.73,514.44,8092.14
20191029,133000,832.36,36.07,0,5.32,0.18,0,0,43.92,0.12,0,0,0.43,70.33,11.97,906.93,33.67,215.09,7278.07,14.57,506.51,7379.85
20191029,134500,718.59,35.46,0,5.38,0.18,0,0,44.4,0.12,0,0,0.43,33,16.94,691.53,26.04,210.75,5585.33,11.16,504.61,5631.45
20191029,140000,710.76,35.38,0,5.21,0.17,0,0,43.02,0.12,0,0,0.43,43.33,14.72,722,27.96,211.77,5977.07,11.64,519.19,6043.37
20191029,141500,674.62,35.65,0,5.34,0.18,0,0,44.03,0.12,0,0,0.42,149,13.48,686.67,26.84,210.61,5643.13,11.23,514.87,5781.99
20191029,143000,744.16,36.46,0,4.89,0.16,0,0,40.36,0.11,0,0,0.43,166,12.95,795.27,30.64,212.29,6529.33,12.81,515.07,6598.05
20191029,144500,136.46,34.67,0,4.8,0.16,0,0,39.63,0.11,0,0,0.42,67.33,8.6,169.93,6.57,209.5,1377.4,2.64,530.13,1399.54
20191029,150000,122.9,33.63,0,5.03,0.17,0,0,41.47,0.11,0,0,0.43,132.67,11.44,147.93,5.91,211.17,1245.6,2.43,524.27,1273.98
20191029,151500,152.9,33.67,0,5.06,0.17,0,0,41.72,0.11,0,0,0.42,71.67,8.25,180.33,7.37,211.39,1556.33,2.92,541.05,1579.87
20191029,153000,109.46,33.95,0,5.09,0.17,0,0,42.02,0.12,0,0,0.42,149.67,5.05,134.93,5.34,210.83,1126.47,2.14,535.37,1145.69
20191029,154500,99.67,33.75,0,5.98,0.2,0,0,49.37,0.14,0,0,0.43,118,4.88,121.67,4.86,211.27,1014.87,2,523.25,1046.5
20191029,160000,73.32,33.44,0,5.5,0.18,0,0,45.4,0.12,0,0,0.44,0,4.97,101.87,3.8,210.88,793.07,1.59,526.01,836.36
20191029,161500,99.54,33.4,0,5.28,0.18,0,0,43.55,0.12,0,0,0.43,6,7.09,90.27,3.15,212.11,660.87,1.38,513.67,708.86
20191029,163000,99.8,34,0,5.42,0.18,0,0,44.68,0.12,0,0,0.44,156.33,4.61,111,3.34,211.21,708.07,1.48,502.46,743.64
20191029,164500,25.7,33.27,0,5.55,0.18,0,0,45.76,0.13,0,0,0.42,122.33,2.22,46.33,1.79,209.98,374.27,0.77,518.43,399.19
20191029,170000,28.96,32.81,0,6.43,0.21,0,0,53.01,0.15,0,0,0.43,229.33,3.55,52,1.93,208.95,401.8,0.81,524.37,424.74
20191029,171500,22.28,31.59,0,7.69,0.26,0,0,63.42,0.17,0,0,0.44,208.93,4.75,42.57,1.57,208.76,326.93,0.69,506.3,349.35
20191029,173000,8.69,31.15,0,8.12,0.27,0,0,67.02,0.18,0,0,0.45,159,2.13,20.33,0.69,211.69,144.67,0.34,491.21,167.01
20191029,174500,0,30.74,0,9.4,0.31,0,0,77.54,0.21,0,0,0.45,165,2.31,0.67,0.09,212.38,2.2,0.02,445.01,8.9
20191029,180000,0,9.51,0,8.05,0.27,0,0,66.44,0.18,0,0,0.45,102,3.64,0,0.09,212.3,0,0,160.88,0
20191029,181500,0,29.87,0,7.72,0.26,0,0,63.72,0.17,0,0,0.44,96,2.31,0,0.09,212.3,0,0,45.43,0
20191029,183000,0,28.82,0,7.5,0.25,0,0,61.88,0.17,0,0,0.44,63,1.77,0,0.09,212.3,0,0,42.35,0
20191029,184500,0,28.79,0,8.05,0.27,0,0,66.39,0.18,0,0,0.44,54.64,6.84,0,0.09,212.3,0,0,40.96,0
20191029,190000,0,28.43,0,7.35,0.24,0,0,60.62,0.17,0,0,0.44,51,6.21,0,0.09,212.3,0,0,40.8,0
20191029,191500,0,27.84,0,8.52,0.28,0,0,70.32,0.19,0,0,0.45,54,2.84,0,0.09,212.3,0,0,41.5,0
20191029,193000,0,27.95,0,10.16,0.34,0,0,83.85,0.23,0,0,0.46,51,3.99,0,0.09,212.3,0,0,40.93,0
20191029,194500,0,28.07,0,11.04,0.37,0,0,91.11,0.25,0,0,0.46,36,5.5,0,0.09,212.3,0,0,40.77,0
20191029,200000,0,17.53,0,11.03,0.37,0,0,90.98,0.25,0,0,0.46,27,5.85,0,0.09,212.3,0,0,39.98,0
20191029,201500,0,27.81,0,8.99,0.3,0,0,74.16,0.2,0,0,0.48,48.21,5.7,0,0.09,212.3,0,0,40.21,0
20191029,203000,0,27.59,0,7.56,0.25,0,0,62.38,0.17,0,0,0.45,51,6.12,0,0.09,212.3,0,0,40.55,0
20191029,204500,0,27.77,0,6.48,0.22,0,0,53.43,0.15,0,0,0.45,67.33,6.83,0,0.09,212.3,0,0,39.43,0
20191029,210000,0,27.72,0,6.69,0.22,0,0,55.2,0.15,0,0,0.45,54,8.25,0,0.09,212.3,0,0,39.35,0
20191029,211500,0,27.67,0,6.59,0.22,0,0,54.4,0.15,0,0,0.45,33,9.22,0,0.09,212.3,0,0,38.95,0
20191029,213000,0,17.29,0,5.81,0.19,0,0,47.96,0.13,0,0,0.44,48,7.45,0,0.09,212.3,0,0,39.51,0
20191029,214500,0,27.69,0,5.41,0.18,0,0,44.61,0.12,0,0,0.45,39,8.25,0,0.09,212.3,0,0,41.55,0
20191029,220000,0,27.46,0,4.98,0.16,0,0,41.11,0.11,0,0,0.43,57,5.5,0,0.09,212.3,0,0,40.48,0
20191029,221500,0,27.56,0,4.65,0.16,0,0,38.37,0.11,0,0,0.44,36,5.76,0,0.09,212.3,0,0,41.07,0
20191029,223000,0,27.73,0,4.5,0.15,0,0,37.15,0.1,0,0,0.43,27,6.38,0,0.09,212.3,0,0,41.22,0
20191029,224500,0,27.85,0,4.37,0.15,0,0,36.07,0.1,0,0,0.43,15,6.3,0,0.09,212.3,0,0,40.87,0
20191029,230000,0,17.55,0,4.25,0.14,0,0,35.07,0.1,0,0,0.43,27,7.27,0,0.09,212.9,0,0,39.06,0
20191029,231500,0,28,0,3.76,0.13,0,0,31.02,0.08,0,0,0.44,32.14,7.51,0,0.09,212.9,0,0,39.29,0
20191029,233000,0,27.64,0,3.74,0.12,0,0,30.86,0.08,0,0,0.45,63,8.07,0,0.09,212.9,0,0,38.44,0
20191029,234500,0,27.19,0,4.12,0.14,0,0,33.96,0.09,0,0,0.43,42,8.69,0,0.09,212.9,0,0,39.17,0
