dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191006,051500,0.04,17.91,0,2.69,0.09,0,0,22.15,0.06,0,0,0.44,222,0,15
20191006,053000,0.52,17.83,0,2.58,0.09,0,0,21.27,0.06,0,0,0.47,213,0,15
20191006,054500,0.86,17.94,0,2.96,0.1,0,0,24.43,0.07,0,0,0.46,228,0,15
20191006,060000,2.39,18.19,0,2.44,0.08,0,0,20.13,0.06,0,0,0.46,219,0,15
20191006,061500,2.62,17.83,0,2.16,0.07,0,0,17.84,0.05,0,0,0.46,243,0,15
20191006,063000,6.73,17.81,0,2.25,0.07,0,0,18.59,0.05,0,0,0.46,234,0,15
20191006,064500,15.1,17.91,0,2.29,0.08,0,0,18.92,0.05,0,0,0.46,225,0,15
20191006,070000,46.34,18.3,0,1.98,0.07,0,0,16.36,0.05,0,0,0.45,228,0,15
20191006,071500,27.04,18.19,0,1.95,0.07,0,0,16.12,0.05,0,0,0.46,225,0,15
20191006,073000,25.32,17.82,0,2.87,0.1,0,0,23.68,0.07,0,0,0.47,219,0,15
20191006,074500,20.03,17.18,0,3.87,0.13,0,0,31.91,0.09,0,0,0.45,228,0,15
20191006,080000,38.14,17.22,0,4.57,0.15,0,0,37.7,0.1,0,0,0.45,219,0,15
20191006,081500,66.44,17.33,0,3.47,0.11,0,0,28.61,0.08,0,0,0.46,204,0,15
20191006,083000,110.46,17.48,0,2.37,0.08,0,0,19.57,0.05,0,0,0.46,195,0,15
20191006,084500,106.23,17.65,0,1.97,0.07,0,0,16.25,0.04,0,0,0.46,201,0,15
20191006,090000,105.3,17.78,0,2.39,0.08,0,0,19.69,0.05,0,0,0.45,180,0,15
20191006,091500,171.28,18.16,0,2.23,0.07,0,0,18.39,0.05,0,0,0.47,201,0,15
20191006,093000,231.43,18.75,0,1.95,0.06,0,0,16.04,0.05,0,0,0.46,198,0,15
20191006,094500,245.58,19.16,0,1.58,0.05,0,0,13.03,0.04,0,0,0.44,186,0,15
20191006,100000,331.38,19.95,0,1.97,0.06,0,0,16.3,0.05,0,0,0.45,177,0,15
20191006,101500,208.69,20.25,0,1.99,0.07,0,0,16.41,0.04,0,0,0.45,186,0,15
20191006,103000,201.95,20.27,0,2,0.07,0,0,16.47,0.05,0,0,0.44,189,0,15
20191006,104500,140.47,20.01,0,2.18,0.07,0,0,17.97,0.05,0,0,0.46,207,0,15
20191006,110000,184.1,20.44,0,2.16,0.07,0,0,17.84,0.05,0,0,0.44,213,0,15
20191006,111500,205.65,20.48,0,1.79,0.06,0,0,14.73,0.04,0,0,0.45,213,0,15
20191006,113000,207.11,21.04,0,1.99,0.07,0,0,16.44,0.05,0,0,0.44,213,0,15
20191006,114500,184.9,20.99,0,1.97,0.06,0,0,16.24,0.04,0,0,0.44,219,0,15
20191006,120000,154.75,20.53,0,2.28,0.08,0,0,18.78,0.05,0,0,0.44,204,0,15
20191006,121500,136.9,20.36,0,2.28,0.08,0,0,18.78,0.05,0,0,0.43,204,0,15
20191006,123000,135.71,20.67,0,2.6,0.09,0,0,21.45,0.06,0,0,0.44,210,0,15
20191006,124500,278.63,21.47,0,2.02,0.07,0,0,16.67,0.05,0,0,0.46,213,0,15
20191006,130000,247.17,21.75,0,2.38,0.08,0,0,19.65,0.05,0,0,0.44,216,0,15
20191006,131500,229.72,21.7,0,2.07,0.07,0,0,17.08,0.05,0,0,0.44,219,0,15
20191006,133000,196.53,21.77,0,2.03,0.07,0,0,16.71,0.05,0,0,0.41,219,0,15
20191006,134500,168.24,21.35,0,2.47,0.08,0,0,20.34,0.06,0,0,0.42,201,0,15
20191006,140000,65.91,20.55,0,2.5,0.08,0,0,20.61,0.06,0,0,0.44,213,0,15
20191006,141500,64.59,20.14,0,3.21,0.11,0,0,26.47,0.07,0,0,0.44,210,0,15
20191006,143000,44.62,19.62,0,3.97,0.13,0,0,32.77,0.09,0,0,0.44,210,0,15
20191006,144500,55.07,19.4,0,4.08,0.14,0,0,33.65,0.09,0,0,0.46,201,0,15
20191006,150000,26.51,18.8,0,4.07,0.14,0,0,33.57,0.09,0,0,0.45,195,0,15
20191006,151500,40.26,18.66,0,4.35,0.14,0,0,35.9,0.1,0,0,0.45,207,0,15
20191006,153000,36.29,18.67,0,3.85,0.13,0,0,31.8,0.09,0,0,0.45,210,0,15
20191006,154500,27.83,18.78,0,3.79,0.13,0,0,31.26,0.09,0,0,0.44,225,0,15
20191006,160000,27.43,18.79,0,3.77,0.13,0,0,31.11,0.09,0,0,0.45,207,0,15
20191006,161500,27.96,18.04,0,3.61,0.12,0,0,29.77,0.08,0,0,0.45,192,0,15
20191006,163000,21.35,17.97,0,3.53,0.12,0,0,29.09,0.08,0,0,0.45,213,0,15
20191006,164500,9.43,17.99,0,3.25,0.11,0,0,26.84,0.07,0,0,0.46,210,0,15
20191006,170000,2.49,17.89,0,3.01,0.1,0,0,24.8,0.07,0,0,0.44,210,0,15
20191006,171500,0.91,17.8,0,2.21,0.07,0,0,18.27,0.05,0,0,0.44,207,0,15
20191006,173000,0,17.77,0,1.94,0.06,0,0,15.98,0.04,0,0,0.45,195,0,15
20191006,174500,0,17.84,0,1.95,0.07,0,0,16.13,0.04,0,0,0.45,198,0,15
20191006,180000,0,17.94,0,2.12,0.07,0,0,17.45,0.05,0,0,0.46,189,0,15
20191006,181500,0.42,17.68,0,2.34,0.08,0,0,19.29,0.05,0,0,0.45,195,0,15
20191006,183000,0,17.62,0,2.25,0.08,0,0,18.56,0.05,0,0,0.44,201,0,15
20191006,184500,0.08,17.62,0,1.94,0.07,0,0,16.03,0.04,0,0,0.43,180,0,15
20191006,190000,0.34,17.68,0,2.04,0.07,0,0,16.82,0.05,0,0,0.42,204,0,15
20191006,191500,0,17.77,0,2.15,0.07,0,0,17.74,0.05,0,0,0.42,177,0,15
20191006,193000,0,17.75,0,2,0.07,0,0,16.47,0.04,0,0,0.42,177,0,15
20191006,194500,0.08,17.61,0,1.99,0.07,0,0,16.44,0.05,0,0,0.44,192,0,15
20191006,200000,0.17,17.56,0,1.99,0.07,0,0,16.44,0.04,0,0,0.44,192,0,15
20191006,201500,0,17.54,0,1.94,0.06,0,0,16.03,0.04,0,0,0.44,162,0,15
20191006,203000,0.04,17.55,0,2.09,0.07,0,0,17.22,0.05,0,0,0.43,171,0,15
20191006,204500,0.78,17.66,0,1.93,0.06,0,0,15.94,0.04,0,0,0.42,156,0,15
20191006,210000,0.42,17.66,0,1.93,0.06,0,0,15.88,0.04,0,0,0.42,156,0,15
20191006,211500,0.17,17.62,0,1.87,0.06,0,0,15.42,0.04,0,0,0.44,150,0,15
20191006,213000,0,17.6,0,2.12,0.07,0,0,17.45,0.05,0,0,0.42,144,0,15
20191006,214500,0.65,17.55,0,2.18,0.07,0,0,18,0.05,0,0,0.43,147,0,15
20191006,220000,0.44,17.56,0,2.46,0.08,0,0,20.29,0.06,0,0,0.43,156,0,15
20191006,221500,0.44,17.6,0,2.39,0.08,0,0,19.73,0.06,0,0,0.43,150,0,15
20191006,223000,0.04,17.49,0,2.26,0.08,0,0,18.65,0.05,0,0,0.43,144,0,15
20191006,224500,0.48,17.33,0,2.24,0.07,0,0,18.44,0.05,0,0,0.43,135,0,15
20191006,230000,0.95,17.36,0,2.52,0.08,0,0,20.78,0.06,0,0,0.44,132,0,15
20191006,231500,0.17,17.25,0,2.48,0.08,0,0,20.47,0.06,0,0,0.44,123,0,15
20191006,233000,0.44,17.28,0,2.85,0.09,0,0,23.5,0.06,0,0,0.44,132,0,15
20191006,234500,0.04,17.35,0,2.92,0.1,0,0,24.13,0.07,0,0,0.45,129,0,15
